Artikelnr;acc_name;Gesamtnr;row;ausg_nr;beznr_komm;relative_date;text;
1;Kapaster;797;2;796;796;2015-11-20 13:46;Merkel the left, the SPD and the Greens are not representatives of the peopleHow do you think that the parties with a total of 84% of voters are not representatives of the people? Reply to # 212 from gracioso51266;
1;Albrecht Zweistein;798;2;796;796;2015-11-20 13:47;Maybe we'll experience it That the CSU splits off from the CDU and then becomes the only eligible party in Germany. It would make more sense to split off the two, Merkel ....Reply to # 212 from gracioso51266;
1;Chess Player 5;799;1;799;9999;2015-11-20 13:48;Why ?;
1;gracioso51266;800;1;800;9999;2015-11-20 13:49;Let's wait for the next elections ab.in my circle of friends in the south of Germany, I do not know anyone who is not ready to help the refugees who are there.I know but no one who supports the policy Merkels. Maybe the most economically powerful countries As BW, Hessen and Bayern consider whether we do not want to associate with Austria and Switzerland because we do not want to be the ones who have to finance Germany and Europe.;
1;Kapaster;801;2;800;800;2015-11-20 13:50;As BW, Hessen and Bayern consider whether we do not want to unite with Austria and Switzerland because we do not want to be the ones who need to finance Germany and Europe.And the Kaiser von Janze is sitting in Vienna? Or rather in Munich?So I foresee trouble.;
1;Dogwalker;802;2;800;800;2015-11-20 13:51;"Did you ask Switzerland and Austria if they really wanted them? And Austria and Switzerland? Do you also want to ""merge"" these two countries for a short time? that gives trouble .........";
1;ZweiundZweigleichVier;803;1;803;9999;2015-11-20 13:52;At any rate, it is not out of the question and it is currently in the air that soon Europe will form quite different coalitions. Some people actually seem to see the EU as carved in stone, I'm afraid these people will wake up someday like they once didCitizens of the Soviet Union who have made a quit in the morning have determined that their land is gone.Should England leave the EU in 2016, the EU will lose one of its biggest new payers. It is therefore not entirely unlikely that a new northern tangent will be formed, composed of England and Norway  Denmark, which in many cases has a special status similar toEngland, could join. I could also show interest in Finland.If one ignores the fact that France is going to pursue a completely different asylum policy in the future, like Germany, there is a real risk that Germany will be completely isolated at the end of 2016 or connected to the countries that actually are only financially dependent on Germany.At any rate, Mrs. Merkel is steering Germany into an incipient anachronism. A return to national democratic principles is currently taking place in all countries. Even the Swedes are on this path.;
1;Kapaster;804;2;803;803;2015-11-20 13:53;"I also see the dangers you describe.But what should bi e be ""national democratic principles""?";
1;Dogwalker;805;3;804;804;2015-11-20 13:54;A rogue, who thinks evil ......;
1;ZweiundZweigleichVier;806;3;804;804;2015-11-20 13:55;What it means to bring the democratic sovereignty back from the EU level to the national level or to bring back the surrender of sovereignty to the EU back into the respective national parliaments.;
1;ZweiundZweigleichVier;807;4;805;805;2015-11-20 13:56;As long as the rogue can think, not everything is lost yet.;
1;Bitbändiger;808;2;803;803;2015-11-20 13:57;It is therefore not entirely unlikely that a new northern tangent will be formed, composed of England and Norway  Denmark, which in many cases has a special status similar to England, could join. I could also show interest in Finland.There's been (since 1960), is called EFTA (European Free Trade Association) , is a pure free trade zone and so crashed from the 70s, because for most members, the EC was probably more interactive or at least e ffi cient. Still exists today (I completely forgot) between Norway, Iceland, Liechtenstein and Switzerland.But the idea of leaving her with some expendable, over-raisin-picking EU members is in principle not bad.;
1;New Year;809;4;776;776;2015-11-20 13:58;@Studienrat Knaack.Pegida is classified as right by the West in the media, just like everything that currently does not correspond to the political mainstream. Cross-party, Germany-wide Civic demonstrations would run the risk of being treated the same way, but if they did, citizens' opinions would be heard nationwide. You could not move the problem to the East anymore. Nothing bothers a government more than losing voters. Citizens should express their opinions, however these are classified by the media.;
1;Dogwalker;810;5;809;809;2015-11-20 13:59;That's the problem - is not it? The lack of response in much of Germany. Last week Pegida in Munich - about 100 participants in about 3,000 counter demonstrators. And believe me, you also do not want to be seen with these Pegida demonstrators (politely).;
1;Wiederkäu;811;6;810;810;2015-11-20 14:00;Let's see, the ethnic German caliphate under its chief emirBac'-hala-man will ultimately confine himself to Dresden, as disgusting and annoying as this faction is.;
